latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
39.507,16.149,362.2,1,1,2020-07-27,1205,A,100,6.0NRT,311.1,80.5,D
39.823,16.325,324.7,1,1,2020-07-27,1205,A,36,6.0NRT,308.8,10.6,D
39.821,16.313,329.3,1,1,2020-07-27,1205,A,68,6.0NRT,309.6,15.2,D
40.684,15.255,328.6,1,1,2020-07-27,1205,A,66,6.0NRT,308.8,11.8,D
41.151,15.722,337.7,1,1,2020-07-27,1205,A,82,6.0NRT,316.8,16.1,D
40.119,9.273,328,1.5,1.2,2020-07-27,1205,A,72,6.0NRT,310.7,22.6,D
34.831,0.072,350.8,2.5,1.5,2020-07-27,1345,A,93,6.0NRT,315.4,154.8,D
34.845,0.07,378.9,2.5,1.5,2020-07-27,1345,A,100,6.0NRT,322.4,483.3,D
34.96,-0.436,340.5,2.3,1.5,2020-07-27,1345,A,82,6.0NRT,317.3,69.8,D
35.346,1.254,332.3,3.1,1.7,2020-07-27,1345,A,31,6.0NRT,312.8,57.6,D
35.361,1.279,342.4,3.1,1.7,2020-07-27,1345,A,84,6.0NRT,316,136.9,D
35.359,1.247,331.5,3.1,1.7,2020-07-27,1345,A,53,6.0NRT,312.4,50.4,D
35.893,1.442,334.4,3.2,1.7,2020-07-27,1345,A,71,6.0NRT,318.1,76.1,D
36.027,2.726,338.8,3.9,1.8,2020-07-27,1345,A,79,6.0NRT,317.1,147,D
36.025,2.685,340,3.8,1.8,2020-07-27,1345,A,81,6.0NRT,317.9,161,D
36.018,2.719,332.1,3.9,1.8,2020-07-27,1345,A,62,6.0NRT,315.7,76.8,D
36.034,2.716,338.7,3.9,1.8,2020-07-27,1345,A,79,6.0NRT,318,142.7,D
36.399,2.381,334.5,3.7,1.8,2020-07-27,1345,A,74,6.0NRT,313,119.3,D
36.396,2.336,330,3.7,1.8,2020-07-27,1345,A,43,6.0NRT,311.9,79.4,D
36.34,2.334,327.8,3.7,1.8,2020-07-27,1345,A,48,6.0NRT,313.2,62.5,D
36.391,2.373,333.3,3.7,1.8,2020-07-27,1345,A,75,6.0NRT,312.8,119.8,D
36.389,2.33,327.4,3.7,1.8,2020-07-27,1345,A,54,6.0NRT,312.1,70.6,D
36.407,2.369,325.4,3.7,1.8,2020-07-27,1345,A,32,6.0NRT,310.8,57,D
36.439,2.043,330.9,3.5,1.8,2020-07-27,1345,A,70,6.0NRT,313.3,84.1,D
36.439,1.775,329.8,3.4,1.7,2020-07-27,1345,A,68,6.0NRT,315.3,57.9,D
36.447,2.041,334.6,3.5,1.8,2020-07-27,1345,A,79,6.0NRT,313.8,120.4,D
36.433,1.769,328.6,3.4,1.7,2020-07-27,1345,A,64,6.0NRT,314.5,50.8,D
36.463,2.041,324.5,3.5,1.8,2020-07-27,1345,A,46,6.0NRT,311.5,45.2,D
36.498,1.802,323,3.4,1.7,2020-07-27,1345,A,30,6.0NRT,311.1,39,D
36.496,1.765,322.7,3.4,1.7,2020-07-27,1345,A,20,6.0NRT,309.9,37.8,D
40.764,-8.491,339.9,1.1,1,2020-07-27,1345,A,85,6.0NRT,302.6,37,D
40.762,-8.503,331.9,1.1,1,2020-07-27,1345,A,76,6.0NRT,302.3,24.1,D
40.773,-8.493,330.7,1.1,1,2020-07-27,1345,A,73,6.0NRT,303.8,22.6,D
40.771,-8.505,332.9,1.1,1,2020-07-27,1345,A,77,6.0NRT,303.1,25.8,D
41.576,-8.398,343.1,1.1,1,2020-07-27,1345,A,89,6.0NRT,308.6,37.8,D
41.574,-8.411,322.2,1.1,1,2020-07-27,1345,A,31,6.0NRT,307.8,4.8,D
42.166,-4.52,326.4,1.6,1.3,2020-07-27,1345,A,49,6.0NRT,311.9,16.5,D
43.306,-6.236,319.8,1.4,1.2,2020-07-27,1345,A,56,6.0NRT,300,16.4,D
43.314,-6.227,323,1.4,1.2,2020-07-27,1345,A,73,6.0NRT,301.1,22.6,D
43.313,-6.246,318.7,1.4,1.2,2020-07-27,1345,A,66,6.0NRT,300.4,15.4,D
44.454,-0.578,331.5,2.9,1.6,2020-07-27,1345,A,81,6.0NRT,302.1,105.7,D
44.453,-0.615,321.4,2.9,1.6,2020-07-27,1345,A,66,6.0NRT,301.2,50.7,D
44.469,-0.58,331.2,2.9,1.6,2020-07-27,1345,A,81,6.0NRT,300.5,101.6,D
44.467,-0.616,328.8,2.9,1.6,2020-07-27,1345,A,79,6.0NRT,300.9,86.6,D
44.456,-0.587,345.3,2.9,1.6,2020-07-27,1345,A,92,6.0NRT,302.5,210,D
44.454,-0.624,319.7,2.9,1.6,2020-07-27,1345,A,58,6.0NRT,301,42.4,D
44.471,-0.589,323.8,2.9,1.6,2020-07-27,1345,A,72,6.0NRT,300.4,64.9,D
47.769,2.118,316.8,4.3,1.9,2020-07-27,1350,A,47,6.0NRT,296.3,66.8,D
47.768,2.061,315.3,4.3,1.9,2020-07-27,1350,A,39,6.0NRT,296.9,57.5,D
39.859,32.246,324.7,1,1,2020-07-27,1955,T,100,6.0NRT,290.4,23.3,N
39.857,32.235,321.7,1,1,2020-07-27,1955,T,100,6.0NRT,292.6,19.7,N
42.455,27.185,303.6,1.2,1.1,2020-07-27,1955,T,56,6.0NRT,290,6.8,N
44.196,22.956,308,1.8,1.3,2020-07-27,1955,T,73,6.0NRT,290.8,17.5,N
44.203,22.948,309.1,1.8,1.3,2020-07-27,1955,T,76,6.0NRT,290.6,20.7,N
47.91,29.807,307.8,1,1,2020-07-27,1955,T,73,6.0NRT,290.2,8.6,N
48.486,29.423,323.4,1,1,2020-07-27,1955,T,100,6.0NRT,290.7,21.6,N
48.557,28.364,314.7,1,1,2020-07-27,1955,T,90,6.0NRT,282.4,14.8,N
35.46,9,310.5,1,1,2020-07-27,2130,T,69,6.0NRT,294.4,7.5,N
35.458,8.989,313.1,1,1,2020-07-27,2130,T,85,6.0NRT,295.6,9.5,N
35.467,8.987,311.6,1,1,2020-07-27,2130,T,82,6.0NRT,296.9,8.4,N
35.466,8.976,310,1,1,2020-07-27,2130,T,77,6.0NRT,297,7.2,N
36.328,8.034,323.9,1,1,2020-07-27,2130,T,100,6.0NRT,298.6,18.8,N
36.339,8.043,311.1,1,1,2020-07-27,2130,T,78,6.0NRT,297.3,7.3,N
36.337,8.032,327.6,1,1,2020-07-27,2130,T,100,6.0NRT,298.1,23.1,N
36.361,7.377,306.7,1,1,2020-07-27,2130,T,52,6.0NRT,296.2,5.2,N
36.574,8.467,311.4,1,1,2020-07-27,2130,T,79,6.0NRT,298.1,7.4,N
36.595,8.354,313.3,1,1,2020-07-27,2130,T,84,6.0NRT,297.3,8.7,N
36.594,8.343,324.5,1,1,2020-07-27,2130,T,100,6.0NRT,299,18.9,N
36.59,8.253,310.6,1,1,2020-07-27,2130,T,63,6.0NRT,300.3,6.2,N
36.61,8.328,311.6,1,1,2020-07-27,2130,T,80,6.0NRT,299.8,7.2,N
36.606,8.238,309.9,1,1,2020-07-27,2130,T,74,6.0NRT,299.4,6.3,N
35.796,2.034,311.1,1.7,1.3,2020-07-27,2130,T,78,6.0NRT,297.4,18.3,N
35.797,2.048,307.1,1.7,1.3,2020-07-27,2130,T,62,6.0NRT,296.9,12,N
36.479,4.923,306.7,1.2,1.1,2020-07-27,2130,T,6,6.0NRT,296.4,5.3,N
36.587,5.509,310.5,1.1,1.1,2020-07-27,2130,T,76,6.0NRT,296,9.2,N
36.49,4.933,309.8,1.2,1.1,2020-07-27,2130,T,44,6.0NRT,296.6,7.8,N
36.611,5.541,308.2,1.1,1.1,2020-07-27,2130,T,67,6.0NRT,296.4,7.1,N
35.879,1.444,311.4,1.9,1.3,2020-07-27,2130,T,79,6.0NRT,299.3,17,N
35.884,1.435,313,1.9,1.3,2020-07-27,2130,T,84,6.0NRT,299.2,20,N
36.494,4.475,314.9,1.2,1.1,2020-07-27,2130,T,88,6.0NRT,295.9,14.3,N
36.492,4.462,307.3,1.2,1.1,2020-07-27,2130,T,64,6.0NRT,294.4,7,N
36.504,4.472,317,1.2,1.1,2020-07-27,2130,T,93,6.0NRT,296.2,16.8,N
36.502,4.46,326.5,1.2,1.1,2020-07-27,2130,T,100,6.0NRT,295,30.1,N
36.789,6.072,328.5,1.1,1,2020-07-27,2130,T,100,6.0NRT,299.1,26.4,N
36.536,4.359,309.2,1.2,1.1,2020-07-27,2130,T,72,6.0NRT,296.7,8.7,N
36.534,4.345,323,1.2,1.1,2020-07-27,2130,T,100,6.0NRT,298.3,25,N
36.716,4.437,309.1,1.2,1.1,2020-07-27,2130,T,70,6.0NRT,297.3,8.3,N
36.739,4.514,311.6,1.2,1.1,2020-07-27,2130,T,79,6.0NRT,297.8,11.4,N
36.736,4.085,311.4,1.3,1.1,2020-07-27,2130,T,78,6.0NRT,301.4,9.2,N
36.855,4.178,320.4,1.3,1.1,2020-07-27,2130,T,100,6.0NRT,300.4,20.8,N
36.857,4.186,310.4,1.3,1.1,2020-07-27,2130,T,75,6.0NRT,299.8,8.8,N
36.855,4.172,315.4,1.3,1.1,2020-07-27,2130,T,90,6.0NRT,300.2,14.5,N
36.472,2.028,355.2,1.7,1.3,2020-07-27,2130,T,100,6.0NRT,301.7,150.7,N
36.468,2.01,354.8,1.7,1.3,2020-07-27,2130,T,100,6.0NRT,301.7,149.2,N
36.439,1.684,332.9,1.8,1.3,2020-07-27,2130,T,100,6.0NRT,302,67,N
36.495,1.787,316.8,1.7,1.3,2020-07-27,2130,T,93,6.0NRT,301.2,23.6,N
36.506,1.782,313.3,1.7,1.3,2020-07-27,2130,T,84,6.0NRT,301,16.8,N
36.507,1.797,322,1.7,1.3,2020-07-27,2130,T,100,6.0NRT,301.6,34,N
36.503,1.776,312.9,1.7,1.3,2020-07-27,2130,T,82,6.0NRT,300.5,16,N
43.445,4.902,306.6,1,1,2020-07-27,2135,T,68,6.0NRT,294.8,5.8,N
45.106,3.531,304.9,1,1,2020-07-27,2135,T,62,6.0NRT,294.1,5.5,N
45.104,3.518,306,1,1,2020-07-27,2135,T,67,6.0NRT,294.1,6.3,N
44.458,-0.565,325,1.5,1.2,2020-07-27,2135,T,100,6.0NRT,294.2,41.6,N
44.454,-0.584,329.5,1.5,1.2,2020-07-27,2135,T,100,6.0NRT,294.9,52,N
44.469,-0.569,319.5,1.5,1.2,2020-07-27,2135,T,99,6.0NRT,293.2,31.1,N
44.465,-0.588,341.7,1.5,1.2,2020-07-27,2135,T,100,6.0NRT,296.1,85.5,N
44.47,-0.576,323.5,1.5,1.2,2020-07-27,2135,T,100,6.0NRT,293.4,38.8,N
44.467,-0.595,322.5,1.5,1.2,2020-07-27,2135,T,100,6.0NRT,293,37,N
51.493,6.742,308.6,1.2,1.1,2020-07-27,2135,T,52,6.0NRT,292.1,9.4,N
51.17,3.811,302.9,1,1,2020-07-27,2135,T,52,6.0NRT,271.5,7.7,N
51.046,2.297,304.5,1,1,2020-07-27,2135,T,60,6.0NRT,288.6,6.6,N
52.159,10.404,301.8,1.7,1.3,2020-07-27,2135,T,42,6.0NRT,288.4,11.4,N
51.569,-3.765,300.8,1.4,1.2,2020-07-27,2135,T,34,6.0NRT,285.3,11.4,N
46.851,29.17,300.6,1,1,2020-07-28,0005,A,31,6.0NRT,289.9,4.7,N
51.486,6.711,303.9,1,1,2020-07-28,0140,A,58,6.0NRT,278.2,7.5,N
51.484,6.725,304.6,1,1,2020-07-28,0140,A,54,6.0NRT,283,7.8,N
51.464,6.743,317.1,1,1,2020-07-28,0140,A,94,6.0NRT,288.1,16.9,N
49.351,6.742,304.7,1,1,2020-07-28,0145,A,61,6.0NRT,290.4,6.4,N
45.107,3.532,302.4,1.1,1,2020-07-28,0145,A,49,6.0NRT,290.9,5.7,N
36.368,7.377,310.3,1.4,1.2,2020-07-28,0145,A,80,6.0NRT,295.7,13.9,N
36.883,4.27,312.6,1,1,2020-07-28,0145,A,84,6.0NRT,298,9.8,N
36.741,4.514,307.5,1,1,2020-07-28,0145,A,70,6.0NRT,297.3,6.5,N
36.565,5.376,309.7,1.1,1.1,2020-07-28,0145,A,78,6.0NRT,296.7,8.8,N
36.49,2.017,323.8,1,1,2020-07-28,0145,A,100,6.0NRT,300.6,18.3,N
36.488,2.029,313.6,1,1,2020-07-28,0145,A,81,6.0NRT,299.7,9,N
36.51,1.804,310.9,1,1,2020-07-28,0145,A,52,6.0NRT,298.9,7.2,N
36.481,2.016,323.3,1,1,2020-07-28,0145,A,100,6.0NRT,301.8,17.7,N
36.479,2.027,360.1,1,1,2020-07-28,0145,A,100,6.0NRT,308.2,84.3,N
36.478,2.038,358.8,1,1,2020-07-28,0145,A,100,6.0NRT,308.2,81.3,N
36.476,2.049,327.8,1,1,2020-07-28,0145,A,100,6.0NRT,302.2,23.7,N
36.501,1.802,308.5,1,1,2020-07-28,0145,A,70,6.0NRT,298.3,5.7,N
36.472,2.014,309.1,1,1,2020-07-28,0145,A,36,6.0NRT,299.1,5.6,N
36.47,2.025,310.6,1,1,2020-07-28,0145,A,79,6.0NRT,299.6,6.9,N
36.469,2.036,315.1,1,1,2020-07-28,0145,A,90,6.0NRT,301.2,10.6,N
36.418,2.39,317.5,1,1,2020-07-28,0145,A,95,6.0NRT,300.2,12.1,N
36.417,2.401,317.6,1,1,2020-07-28,0145,A,95,6.0NRT,299.5,12.6,N
35.819,-0.275,301.4,1.2,1.1,2020-07-28,0145,A,22,6.0NRT,290.7,3.5,N
35.818,-0.263,305,1.2,1.1,2020-07-28,0145,A,60,6.0NRT,289.9,6,N
51.853,25.834,312.7,1,1,2020-07-28,0930,T,32,6.0NRT,293.9,7.4,D
51.851,25.848,310.7,1,1,2020-07-28,0930,T,36,6.0NRT,291.6,6,D
51.849,25.862,312.6,1,1,2020-07-28,0930,T,34,6.0NRT,291.5,7.8,D
49.79,29.086,310.6,1.2,1.1,2020-07-28,0930,T,26,6.0NRT,294.5,6.7,D
49.519,30.255,322.5,1.4,1.2,2020-07-28,0930,T,74,6.0NRT,307.7,17.8,D
50.337,19.286,315.1,1.3,1.1,2020-07-28,0930,T,49,6.0NRT,301.2,10.1,D
48.759,28.037,329,1.2,1.1,2020-07-28,0930,T,82,6.0NRT,300.3,24.5,D
48.164,30.612,327.1,1.6,1.2,2020-07-28,0930,T,53,6.0NRT,303.4,29.1,D
48.159,30.625,323.2,1.6,1.2,2020-07-28,0930,T,59,6.0NRT,301.4,22,D
49.278,24.141,307.3,1,1,2020-07-28,0930,T,45,6.0NRT,289.5,5.7,D
48.168,30.198,336.9,1.5,1.2,2020-07-28,0930,T,76,6.0NRT,296.7,55.8,D
48.607,21.185,328.6,1.1,1,2020-07-28,0930,T,79,6.0NRT,300,23.2,D
45.99,28.863,323.9,1.5,1.2,2020-07-28,0930,T,63,6.0NRT,308,13.5,D
45.528,21.061,316.1,1,1,2020-07-28,0930,T,54,6.0NRT,302.8,6.3,D
44.451,22.615,314.3,1,1,2020-07-28,0930,T,40,6.0NRT,301.4,4.2,D
44.267,22.73,320.8,1,1,2020-07-28,0930,T,39,6.0NRT,304.3,6.7,D
44.258,22.728,326.3,1,1,2020-07-28,0930,T,55,6.0NRT,306.1,11.8,D
43.802,25.301,324.5,1.1,1.1,2020-07-28,0930,T,45,6.0NRT,307.8,11.4,D
44.123,23.185,331.2,1,1,2020-07-28,0930,T,79,6.0NRT,305.7,16.9,D
44.121,23.198,330.7,1,1,2020-07-28,0930,T,75,6.0NRT,305.9,16.7,D
43.991,23.491,323.1,1,1,2020-07-28,0930,T,59,6.0NRT,303.5,10.6,D
43.511,19.803,310.6,1.1,1,2020-07-28,0930,T,42,6.0NRT,298.3,6.4,D
42.716,24.169,324.3,1.1,1,2020-07-28,0930,T,42,6.0NRT,306.1,14.2,D
42.566,19.052,325.9,1.1,1.1,2020-07-28,0930,T,62,6.0NRT,310.6,12.9,D
42.558,19.039,354.6,1.1,1.1,2020-07-28,0930,T,97,6.0NRT,312.9,71.4,D
42.556,19.051,345.1,1.1,1.1,2020-07-28,0930,T,92,6.0NRT,310.5,46.6,D
42.548,19.038,365,1.1,1.1,2020-07-28,0930,T,100,6.0NRT,304,105.5,D
42.473,19.217,328.5,1.1,1,2020-07-28,0930,T,65,6.0NRT,310.5,12.8,D
41.902,19.372,331,1.1,1,2020-07-28,0930,T,58,6.0NRT,310.5,17,D
41.45,21.941,335.7,1,1,2020-07-28,0930,T,86,6.0NRT,308.4,23.2,D
41.441,21.939,350.4,1,1,2020-07-28,0930,T,95,6.0NRT,310.6,49.9,D
41.439,21.951,327.3,1,1,2020-07-28,0930,T,78,6.0NRT,309.3,12.1,D
41.664,20.262,331.4,1,1,2020-07-28,0930,T,82,6.0NRT,307.4,22.9,D
40.546,22.211,321.7,1,1,2020-07-28,0930,T,61,6.0NRT,307.4,6.7,D
40.544,22.223,321.2,1,1,2020-07-28,0930,T,57,6.0NRT,307.3,6.1,D
41.085,16.24,333.9,1.4,1.2,2020-07-28,0930,T,80,6.0NRT,312.3,31.6,D
40.989,15.975,343.2,1.5,1.2,2020-07-28,0930,T,89,6.0NRT,313.8,51.8,D
40.987,15.992,335.2,1.5,1.2,2020-07-28,0930,T,81,6.0NRT,313.2,29.8,D
40.94,15.873,328.9,1.5,1.2,2020-07-28,0930,T,71,6.0NRT,312.6,16.8,D
39.012,17.005,334.9,1.2,1.1,2020-07-28,0930,T,87,6.0NRT,314.3,22.3,D
37.346,13.439,326.7,1.8,1.3,2020-07-28,0935,T,55,6.0NRT,310.6,19.7,D
36.405,8.139,323.7,3.9,1.8,2020-07-28,0935,T,15,6.0NRT,306,58.1,D
36.341,7.956,324.9,4,1.9,2020-07-28,0935,T,42,6.0NRT,307.1,62.9,D
50.86,0.075,310.5,1,1,2020-07-28,1110,T,67,6.0NRT,295,7.2,D
46.354,-0.322,319.7,1,1,2020-07-28,1110,T,66,6.0NRT,302.1,9.7,D
42.209,-4.637,322.1,1,1,2020-07-28,1110,T,65,6.0NRT,304.6,8.3,D
42.202,-4.652,321.3,1,1,2020-07-28,1110,T,63,6.0NRT,304,7.5,D
42.2,-4.639,331.6,1,1,2020-07-28,1110,T,80,6.0NRT,304.5,20,D
36.376,8.406,326.8,4.6,2,2020-07-28,1110,T,79,6.0NRT,306.6,112.3,D
36.553,7.672,328.8,4.1,1.9,2020-07-28,1110,T,76,6.0NRT,308.9,94.3,D
36.566,7.671,326.4,4.1,1.9,2020-07-28,1110,T,57,6.0NRT,310.1,71.5,D
36.377,8.398,326.1,4.6,2,2020-07-28,1110,T,79,6.0NRT,306.5,106.3,D
36.406,8.146,322.2,4.5,1.9,2020-07-28,1110,T,64,6.0NRT,305.9,65,D
36.394,8.191,321.6,4.5,2,2020-07-28,1110,T,68,6.0NRT,306.2,64.2,D
36.068,2.737,342.5,2.1,1.4,2020-07-28,1110,T,86,6.0NRT,315.7,82.2,D
36.06,2.71,351.3,2.1,1.4,2020-07-28,1110,T,94,6.0NRT,313.5,132.1,D
36.056,2.732,381.9,2.1,1.4,2020-07-28,1110,T,100,6.0NRT,319,419.2,D
36.068,2.73,349.8,2.1,1.4,2020-07-28,1110,T,92,6.0NRT,315.4,120.4,D
36.055,2.725,378.6,2.1,1.4,2020-07-28,1110,T,100,6.0NRT,318.2,379.2,D
36.051,2.748,332.2,2.1,1.4,2020-07-28,1110,T,35,6.0NRT,314.7,30.6,D
51.935,5.915,311.4,1.3,1.1,2020-07-28,1105,T,65,6.0NRT,295.2,9.3,D
42.46,19.196,323.1,2.1,1.4,2020-07-28,1115,A,62,6.0NRT,309.2,23,D
42.545,19.035,327,2.2,1.4,2020-07-28,1115,A,78,6.0NRT,304.8,48.9,D
42.561,19.047,321.6,2.1,1.4,2020-07-28,1115,A,61,6.0NRT,307.7,28.5,D
43.895,25.526,327.7,1,1,2020-07-28,1115,A,64,6.0NRT,308.7,10.4,D
42.71,18.391,316.8,2.3,1.5,2020-07-28,1115,A,53,6.0NRT,305,18.8,D
44.402,22.746,325.2,1.3,1.1,2020-07-28,1115,A,79,6.0NRT,302.6,19.6,D
45.04,24.293,314.7,1.1,1,2020-07-28,1115,A,43,6.0NRT,300.8,6.4,D
46.333,27.649,329.8,1,1,2020-07-28,1115,A,73,6.0NRT,307.6,12,D
45.388,18.423,318.8,1.9,1.4,2020-07-28,1115,A,66,6.0NRT,304.2,16.8,D
47.818,30.356,326.3,1.3,1.1,2020-07-28,1115,A,61,6.0NRT,307.1,19.2,D
47.711,27.984,326.8,1.1,1,2020-07-28,1115,A,57,6.0NRT,308.6,10.6,D
48.581,29.712,317.1,1.2,1.1,2020-07-28,1115,A,25,6.0NRT,302.1,7.1,D
48.48,28.103,324,1.1,1,2020-07-28,1115,A,74,6.0NRT,303.4,14,D
48.535,28.163,319,1.1,1,2020-07-28,1115,A,35,6.0NRT,301.3,7.8,D
50.42,28.942,317.3,1.2,1.1,2020-07-28,1115,A,51,6.0NRT,301.8,10.9,D
39.97,26.248,330.4,1.1,1,2020-07-28,1110,A,78,6.0NRT,305.3,18.7,D
40.439,27.14,324.2,1,1,2020-07-28,1110,A,54,6.0NRT,310.1,10.2,D
39.02,17.063,324.1,3.5,1.8,2020-07-28,1110,A,76,6.0NRT,307.1,51.1,D
40.359,19.582,324.1,2.3,1.5,2020-07-28,1110,A,27,6.0NRT,309.5,30.8,D
40.355,19.562,322.9,2.3,1.5,2020-07-28,1110,A,30,6.0NRT,307.6,28.5,D
40.356,19.58,325.7,2.3,1.5,2020-07-28,1110,A,69,6.0NRT,308.9,40.4,D
40.351,19.56,319.7,2.3,1.5,2020-07-28,1110,A,45,6.0NRT,307.2,21.3,D
41.442,21.943,321.3,1.6,1.2,2020-07-28,1110,A,73,6.0NRT,307.8,12.1,D
41.665,20.246,315.7,1.9,1.4,2020-07-28,1110,A,56,6.0NRT,302.9,20,D
41.9,19.353,319.4,2.1,1.4,2020-07-28,1110,A,0,6.0NRT,306.6,17.3,D
35.463,9.005,337,1.3,1.1,2020-07-28,1250,A,74,6.0NRT,313.3,25.2,D
35.462,8.991,338.6,1.3,1.1,2020-07-28,1250,A,77,6.0NRT,314.1,28.7,D
35.939,9.564,339.7,1.4,1.2,2020-07-28,1250,A,74,6.0NRT,309.1,40.2,D
34.965,-0.44,343.1,1.6,1.3,2020-07-28,1250,A,84,6.0NRT,315.6,51.7,D
34.961,-0.458,353.7,1.6,1.3,2020-07-28,1250,A,95,6.0NRT,315.2,95.9,D
34.976,-0.443,333.1,1.6,1.3,2020-07-28,1250,A,63,6.0NRT,313.4,19.9,D
34.972,-0.461,336.9,1.6,1.3,2020-07-28,1250,A,74,6.0NRT,314.5,31.4,D
34.975,-0.45,333.7,1.6,1.3,2020-07-28,1250,A,55,6.0NRT,314.1,19.2,D
36.33,7.966,339.1,1.2,1.1,2020-07-28,1250,A,78,6.0NRT,310.8,23.9,D
36.341,7.977,335.2,1.2,1.1,2020-07-28,1250,A,70,6.0NRT,315.6,16.7,D
36.339,7.963,376.9,1.2,1.1,2020-07-28,1250,A,100,6.0NRT,317.8,149.2,D
36.338,7.95,337.8,1.2,1.1,2020-07-28,1250,A,76,6.0NRT,315.1,20.3,D
35.353,1.218,363,1.3,1.1,2020-07-28,1250,A,100,6.0NRT,311.9,108.6,D
35.351,1.204,358.8,1.3,1.1,2020-07-28,1250,A,99,6.0NRT,319.5,90.7,D
36.416,8.274,336,1.2,1.1,2020-07-28,1250,A,66,6.0NRT,314.5,22.6,D
36.403,8.166,343.3,1.2,1.1,2020-07-28,1250,A,85,6.0NRT,316.4,36.8,D
36.401,8.153,341.6,1.2,1.1,2020-07-28,1250,A,82,6.0NRT,317.1,32.3,D
36.404,8.16,346,1.2,1.1,2020-07-28,1250,A,88,6.0NRT,317.4,43.3,D
36.423,7.984,337,1.2,1.1,2020-07-28,1250,A,74,6.0NRT,313,23.8,D
36.433,7.983,331.2,1.2,1.1,2020-07-28,1250,A,52,6.0NRT,314.2,14.3,D
36.376,7.514,335,1.1,1.1,2020-07-28,1250,A,69,6.0NRT,319.3,9.6,D
36.359,7.375,336.7,1.1,1.1,2020-07-28,1250,A,73,6.0NRT,319.4,18.1,D
36.416,7.012,334.9,1.1,1,2020-07-28,1250,A,68,6.0NRT,318.6,11,D
36.415,7,355.6,1.1,1,2020-07-28,1250,A,96,6.0NRT,318.5,56,D
36.473,7.388,334.5,1.1,1.1,2020-07-28,1250,A,57,6.0NRT,318.9,10.9,D
36.425,7.01,335.5,1.1,1,2020-07-28,1250,A,65,6.0NRT,321.4,11.6,D
36.424,6.998,351,1.1,1,2020-07-28,1250,A,93,6.0NRT,320.8,43.4,D
36.558,7.66,337.6,1.1,1.1,2020-07-28,1250,A,75,6.0NRT,316.7,24.5,D
36.556,7.647,334,1.1,1.1,2020-07-28,1250,A,64,6.0NRT,317.5,17.7,D
36.701,8.091,334.6,1.2,1.1,2020-07-28,1250,A,45,6.0NRT,316.9,18.5,D
36.672,7.244,331.1,1.1,1,2020-07-28,1250,A,17,6.0NRT,318,9.3,D
36.833,8.549,334.5,1.3,1.1,2020-07-28,1250,A,71,6.0NRT,312.1,26,D
36.832,8.536,378.5,1.3,1.1,2020-07-28,1250,A,100,6.0NRT,315.2,183.7,D
36.842,8.534,353.1,1.3,1.1,2020-07-28,1250,A,95,6.0NRT,313.1,74.7,D
36.055,2.729,338.3,1.1,1,2020-07-28,1250,A,41,6.0NRT,320,14.3,D
36.549,5.992,366.5,1,1,2020-07-28,1250,A,100,6.0NRT,316.6,84.1,D
36.548,5.981,344.6,1,1,2020-07-28,1250,A,86,6.0NRT,317.9,29,D
36.062,2.715,348.1,1.1,1,2020-07-28,1250,A,86,6.0NRT,318.6,34.6,D
36.719,7.16,342.2,1.1,1,2020-07-28,1250,A,84,6.0NRT,318.4,25.3,D
36.612,6.331,342.2,1,1,2020-07-28,1250,A,83,6.0NRT,319.8,24.4,D
36.611,6.319,345.5,1,1,2020-07-28,1250,A,87,6.0NRT,319.3,30.5,D
35.878,1.448,334.8,1.2,1.1,2020-07-28,1250,A,67,6.0NRT,319.4,18.2,D
35.876,1.434,334.1,1.2,1.1,2020-07-28,1250,A,63,6.0NRT,317.5,17.5,D
36.486,4.934,335.1,1,1,2020-07-28,1250,A,48,6.0NRT,320.5,10.5,D
36.703,6.461,327.7,1,1,2020-07-28,1250,A,37,6.0NRT,313.8,9.6,D
36.744,6.705,330.1,1.1,1,2020-07-28,1250,A,61,6.0NRT,318.2,8.6,D
36.743,6.693,333.8,1.1,1,2020-07-28,1250,A,72,6.0NRT,319,13.8,D
36.789,6.788,339.4,1.1,1,2020-07-28,1250,A,83,6.0NRT,319.9,21.6,D
36.788,6.776,352.2,1.1,1,2020-07-28,1250,A,95,6.0NRT,320,49.7,D
36.749,6.398,333.4,1,1,2020-07-28,1250,A,56,6.0NRT,314.9,15.2,D
36.76,6.408,366.7,1,1,2020-07-28,1250,A,100,6.0NRT,315.4,93.8,D
37.574,14.048,331.1,2.7,1.6,2020-07-28,1250,A,84,6.0NRT,312.3,44.4,D
37.578,14.039,328.5,2.7,1.6,2020-07-28,1250,A,64,6.0NRT,312.3,27.4,D
36.655,4.702,330.5,1,1,2020-07-28,1250,A,66,6.0NRT,316.2,9.5,D
36.7,4.446,335.7,1,1,2020-07-28,1250,A,65,6.0NRT,315.9,18.7,D
37.648,12.938,326.5,2.3,1.5,2020-07-28,1250,A,65,6.0NRT,307,28,D
36.393,2.354,334.2,1.1,1.1,2020-07-28,1250,A,67,6.0NRT,316.9,20.7,D
36.41,2.4,340.9,1.1,1.1,2020-07-28,1250,A,83,6.0NRT,319.3,33,D
36.408,2.388,330.4,1.1,1.1,2020-07-28,1250,A,37,6.0NRT,316.8,14.4,D
36.402,2.289,328.5,1.1,1.1,2020-07-28,1250,A,35,6.0NRT,313.1,13.8,D
